player_id,player_name,age,nationality,position,secondary_position,foot,height_cm,weight_kg,club,league,matches_played,matches_started,minutes_played,goals,assists,goals_per_90,assists_per_90,xG,xA,xG_per_90,xA_per_90,shots,shots_on_target,shot_accuracy,passes_completed,pass_completion_pct,progressive_passes,key_passes,key_passes_per_90,tackles,tackles_per_90,interceptions,interceptions_per_90,blocks,clearances,aerial_wins,aerial_win_pct,dribbles_completed,dribbles_per_90,dribble_success_pct,progressive_carries,progressive_carries_per_90,carries_final_third,carries_penalty_area,touches,touches_per_90,pressures,pressure_success,pressure_success_pct,sca,sca_per_90,gca,gca_per_90,saves,save_pct,clean_sheets,goals_against,yellow_cards,red_cards,fouls_committed,fouls_drawn,market_value_eur,wage_weekly_eur,contract_expires,current_ability,potential_ability,potential_category,season,scout_recommendation,value_category
53,Diogo Gravenberch,20,Spain,CAM,RW,Right,178,65,Brighton,Premier League,17,15,1336,4,2,0.269,0.135,4.86,4.95,0.327,0.334,30,15,0.5,786,89.7,118,57,3.88,25.3,1.71,4.8,0.32,14.4,9.0,9.9,65.7,53.0,3.57,54.9,61.2,4.13,19.6,5.5,875,59.0,173.9,46.6,26.8,85,5.73,3,0.2,0.0,,,,0,0,29.1,31.4,1958382,1000,2026,62,74,Decent,2024-25,Monitor,Low-Medium (€1-5M)
54,Rayan Ramos,18,England,ST,CAM,Right,189,68,Chelsea,Premier League,3,2,296,1,0,0.304,0.0,1.28,0.27,0.388,0.083,12,6,0.5,85,84.7,13,7,2.28,1.2,0.38,3.2,0.96,0.4,1.2,4.1,69.4,10.8,3.28,53.1,9.5,2.89,3.3,1.8,144,44.0,45.4,12.5,27.5,12,3.65,0,0.0,0.0,,,,0,0,8.0,4.5,628437,1000,2028,74,93,World Class,2024-25,Must Sign,Low (<€1M)
55,Malo Tchouaméni,22,England,CDM,GK,Left,175,70,Chelsea,Premier League,21,18,1590,2,2,0.113,0.113,1.53,2.53,0.087,0.143,24,9,0.375,1130,85.1,159,30,1.71,56.7,3.21,19.0,1.07,23.0,31.2,22.7,48.6,21.1,1.19,66.9,53.6,3.03,29.2,5.0,1130,64.0,154.7,45.1,29.2,47,2.66,3,0.17,0.0,,,,2,0,43.9,19.2,2972593,1000,2028,76,87,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
56,Malo Mitoma,20,Germany,ST,LW,Both,190,76,Chelsea,Premier League,6,6,464,2,0,0.388,0.0,2.01,0.3,0.39,0.059,20,10,0.5,97,81.3,5,8,1.58,3.8,0.74,1.5,0.3,1.6,2.1,6.3,63.7,6.2,1.2,65.8,13.2,2.56,5.4,1.8,185,36.0,99.8,35.1,35.2,12,2.33,1,0.19,0.0,,,,1,0,3.8,14.4,641826,1000,2026,72,86,Excellent,2024-25,Highly Recommended,Low (<€1M)
57,Rayan Mendes,19,England,CM,CDM,Right,175,72,Chelsea,Premier League,12,11,922,1,0,0.098,0.0,0.97,1.84,0.095,0.179,15,5,0.333,481,87.5,81,24,2.36,24.2,2.36,15.1,1.48,10.2,10.8,18.7,53.6,16.0,1.56,70.3,40.0,3.91,13.7,7.3,624,61.0,111.0,34.9,31.5,36,3.51,1,0.1,0.0,,,,0,0,21.3,21.6,1264682,1000,2029,68,88,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
58,Nuno Barella,20,England,CM,CDM,Right,172,70,Chelsea,Premier League,12,10,958,1,0,0.094,0.0,0.35,1.74,0.033,0.163,14,5,0.357,521,91.4,95,25,2.43,22.7,2.13,24.8,2.33,10.9,18.5,26.3,68.8,9.9,0.93,61.7,51.8,4.86,23.9,3.8,787,74.0,154.9,46.6,30.1,39,3.66,0,0.0,0.0,,,,1,0,10.8,13.1,1430768,1000,2026,58,72,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
59,Warren Fernández,20,Spain,RB,,Left,168,60,Chelsea,Premier League,22,22,1688,1,1,0.053,0.053,0.82,0.28,0.044,0.015,13,5,0.385,1087,83.6,93,13,0.69,62.0,3.31,38.8,2.07,33.9,44.9,65.2,67.2,8.4,0.45,55.9,63.4,3.38,21.9,7.6,1294,69.0,429.7,168.3,39.2,28,1.49,0,0.0,0.0,,,,2,0,30.5,33.2,3344934,1000,2028,67,81,Very Good,2024-25,Must Sign,Low-Medium (€1-5M)
60,Francisco Leão,22,Italy,LW,RW,Left,179,66,Chelsea,Premier League,3,3,262,0,0,0.0,0.0,1.0,0.51,0.342,0.174,7,2,0.286,78,80.8,20,10,3.44,2.4,0.83,2.8,0.96,1.8,1.4,1.0,67.8,14.7,5.05,69.7,19.3,6.64,8.9,3.3,174,60.0,39.8,14.3,36.0,18,6.18,1,0.34,0.0,,,,0,0,3.4,6.4,371467,1000,2026,77,91,World Class,2024-25,Highly Recommended,Low (<€1M)
61,Bradley Rashford,22,Croatia,RW,CAM,Right,173,61,Chelsea,Premier League,6,4,513,1,0,0.175,0.0,2.24,1.66,0.392,0.291,12,6,0.5,171,78.9,17,14,2.5,9.6,1.69,5.3,0.94,0.8,0.7,4.5,52.6,17.3,3.03,58.5,29.4,5.16,12.4,5.5,262,46.0,123.5,48.1,38.9,25,4.39,2,0.35,0.0,,,,0,0,7.6,14.1,630170,1000,2026,68,73,Decent,2024-25,Low Priority,Low (<€1M)
62,Leroy Tel,20,England,CM,RW,Right,187,77,Chelsea,Premier League,1,0,114,0,0,0.0,0.0,0.08,0.16,0.063,0.125,1,0,0.0,58,90.2,6,2,2.07,2.7,2.14,1.3,1.0,1.2,0.7,1.6,68.7,2.0,1.56,47.7,2.2,1.72,0.7,0.4,91,72.0,17.5,6.8,39.1,3,2.37,0,0.0,0.0,,,,0,0,3.0,2.2,170716,1000,2028,62,79,Good,2024-25,Low Priority,Low (<€1M)
63,Youssouf Garnacho,19,France,LW,RW,Right,179,69,Chelsea,Premier League,3,0,250,0,0,0.0,0.0,0.52,0.67,0.189,0.242,10,4,0.4,122,85.2,16,9,3.5,1.8,0.66,2.1,0.75,1.0,1.2,2.4,67.6,6.6,2.39,48.8,19.9,7.17,8.5,3.5,116,42.0,24.7,9.0,36.5,15,5.4,0,0.0,0.0,,,,0,0,5.2,5.9,405456,1000,2027,63,82,Very Good,2024-25,Recommended,Low (<€1M)
64,Federico Bennacer,22,England,LW,CM,Right,165,60,Chelsea,Premier League,4,2,334,1,1,0.269,0.269,1.43,0.81,0.385,0.218,8,3,0.375,137,79.9,14,5,1.54,2.5,0.69,2.5,0.67,1.7,1.0,3.5,50.2,15.2,4.08,55.0,15.0,4.05,7.6,1.5,185,50.0,90.5,29.7,32.8,13,3.5,0,0.0,0.0,,,,0,0,7.6,9.6,869744,1000,2029,69,81,Very Good,2024-25,Recommended,Low (<€1M)
65,Randal Tchouaméni,21,Germany,RB,,Right,180,73,Chelsea,Premier League,14,11,1072,0,0,0.0,0.0,0.64,0.93,0.054,0.078,8,2,0.25,726,83.8,59,7,0.59,45.8,3.84,26.3,2.21,14.4,26.0,37.9,40.7,11.9,1.0,64.3,47.3,3.97,25.2,3.8,643,54.0,225.8,75.5,33.4,20,1.68,1,0.08,0.0,,,,1,0,29.3,23.3,1407015,1000,2027,59,74,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
66,Ismaël Lukeba,22,France,RW,,Left,179,77,Chelsea,Premier League,25,24,1876,3,5,0.144,0.24,5.93,3.01,0.284,0.144,81,36,0.444,812,79.6,83,59,2.86,12.8,0.61,11.4,0.55,13.9,5.9,19.9,44.1,73.3,3.51,58.1,88.0,4.22,44.2,6.2,938,45.0,337.3,129.8,38.5,99,4.75,3,0.14,0.0,,,,5,0,40.1,61.7,4712652,1000,2026,76,86,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
67,Phil Musiala,18,England,CB,LW,Left,189,68,Crystal Palace,Premier League,15,14,1136,0,0,0.0,0.0,0.72,1.22,0.057,0.097,6,2,0.333,870,90.6,37,5,0.4,43.6,3.45,36.9,2.92,20.8,57.6,38.0,67.2,16.4,1.3,74.8,42.3,3.35,23.0,3.2,971,77.0,273.7,70.3,25.7,18,1.43,1,0.08,0.0,,,,1,0,6.3,35.1,1578680,1000,2026,71,89,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
68,Trent Musah,21,France,GK,LW,Right,187,66,Crystal Palace,Premier League,4,0,373,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,140,75.4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,66.3,0.0,0.0,73.4,0.0,0.0,0.0,0.0,174,42.0,92.3,33.5,36.3,0,0.0,1,0.24,8.3,64.2,1.0,3.0,0,0,4.8,11.0,312949,1000,2026,69,79,Good,2024-25,Low Priority,Low (<€1M)
69,Désiré Gavi,19,Sweden,ST,,Right,186,67,Crystal Palace,Premier League,16,13,1260,7,1,0.5,0.071,5.65,2.55,0.403,0.182,51,20,0.392,350,72.7,56,27,1.98,17.2,1.23,10.1,0.72,2.5,6.3,36.6,68.8,23.9,1.71,51.7,38.9,2.78,11.7,4.4,476,34.0,142.4,52.0,36.5,42,3.0,5,0.36,0.0,,,,1,0,13.5,11.2,3546880,1000,2029,55,74,Decent,2024-25,Monitor,Low-Medium (€1-5M)
70,Michael Félix,21,Senegal,CAM,,Right,169,67,Crystal Palace,Premier League,4,4,305,0,1,0.0,0.295,1.17,1.18,0.346,0.347,10,4,0.4,142,85.9,27,10,3.04,5.5,1.63,1.1,0.32,1.4,1.6,2.1,60.5,10.4,3.07,70.9,16.7,4.93,5.5,2.1,206,61.0,68.3,24.8,36.4,16,4.72,2,0.59,0.0,,,,0,0,4.8,9.6,550373,1000,2028,55,70,Decent,2024-25,Low Priority,Low (<€1M)
71,Warren Foden,21,Spain,LB,,Right,184,67,Crystal Palace,Premier League,8,5,660,0,0,0.0,0.0,0.24,0.23,0.033,0.031,3,1,0.333,520,90.8,29,1,0.14,25.3,3.46,9.2,1.25,12.4,28.2,26.5,58.7,3.1,0.42,63.8,19.6,2.68,9.1,2.2,572,78.0,146.7,48.4,33.0,5,0.68,2,0.27,0.0,,,,1,0,7.0,20.1,640691,1000,2026,73,87,Excellent,2024-25,Highly Recommended,Low (<€1M)
72,Pedri Dembélé,21,Brazil,RB,,Left,167,59,Crystal Palace,Premier League,9,7,694,0,0,0.0,0.0,0.02,0.42,0.003,0.055,3,0,0.0,508,86.9,23,3,0.39,28.5,3.69,17.0,2.21,6.7,23.7,13.2,37.4,5.4,0.7,60.6,23.4,3.03,11.5,3.5,393,51.0,110.7,43.4,39.2,9,1.17,1,0.13,0.0,,,,0,0,8.1,13.5,857764,1000,2029,77,86,Excellent,2024-25,Highly Recommended,Low (<€1M)
73,Rayan Gyökeres,22,Spain,CB,CAM,Left,182,65,Crystal Palace,Premier League,6,6,524,0,0,0.0,0.0,0.09,0.12,0.016,0.021,3,0,0.0,366,89.9,23,3,0.52,9.9,1.69,6.7,1.15,11.2,16.8,10.1,67.9,5.9,1.02,45.2,16.7,2.87,6.9,2.2,296,51.0,110.1,39.1,35.6,8,1.37,1,0.17,0.0,,,,0,0,13.9,6.0,527941,1000,2028,74,87,Excellent,2024-25,Recommended,Low (<€1M)
74,Federico Šeško,20,France,LW,CDM,Right,181,75,Crystal Palace,Premier League,9,9,687,2,2,0.262,0.262,2.06,2.07,0.27,0.271,18,8,0.444,305,83.6,30,11,1.52,8.8,1.15,2.9,0.38,4.8,3.6,6.3,37.7,22.2,2.91,72.3,47.1,6.17,22.8,6.9,366,48.0,62.2,21.1,33.8,27,3.54,3,0.39,0.0,,,,1,0,4.0,10.3,1383052,1000,2028,74,90,World Class,2024-25,Highly Recommended,Low-Medium (€1-5M)
75,Kaoru Mainoo,19,Germany,RB,,Both,182,77,Crystal Palace,Premier League,17,16,1329,0,1,0.0,0.068,0.83,0.8,0.056,0.054,5,1,0.2,590,85.0,73,7,0.47,24.7,1.67,25.7,1.74,27.8,55.4,42.0,42.0,9.2,0.62,62.7,31.1,2.11,15.2,2.7,856,58.0,315.8,100.5,31.8,15,1.02,1,0.07,0.0,,,,3,0,22.2,37.3,2241820,1000,2029,65,77,Good,2024-25,Monitor,Low-Medium (€1-5M)
76,Lamine Fofana,19,England,CDM,ST,Right,172,73,Crystal Palace,Premier League,2,2,165,0,0,0.0,0.0,0.17,0.31,0.092,0.168,3,1,0.333,86,91.1,14,2,1.56,5.7,3.11,1.9,1.01,2.6,2.1,3.2,65.1,1.6,0.88,65.3,7.5,4.1,4.1,1.3,135,74.0,40.5,11.4,28.2,4,2.18,0,0.0,0.0,,,,0,0,1.2,4.8,233769,1000,2028,64,84,Very Good,2024-25,Highly Recommended,Low (<€1M)
77,Sandro Yıldız,19,Italy,RB,,Right,177,75,Everton,Premier League,17,13,1310,0,0,0.0,0.0,0.63,1.07,0.043,0.073,8,2,0.25,1048,86.1,72,9,0.62,53.9,3.7,18.1,1.24,21.1,54.5,26.1,35.8,8.1,0.55,73.4,28.1,1.93,13.6,3.8,989,68.0,170.8,67.3,39.4,17,1.17,1,0.07,0.0,,,,3,0,16.8,29.2,1589460,1000,2027,56,69,Decent,2024-25,Monitor,Low-Medium (€1-5M)
78,Micky Júnior,19,USA,LW,CM,Right,181,69,Everton,Premier League,4,2,303,0,0,0.0,0.0,0.93,0.41,0.276,0.123,12,4,0.333,90,82.3,23,6,1.94,5.3,1.57,3.7,1.09,2.1,1.3,4.1,51.8,12.2,3.63,50.5,28.2,8.37,12.9,3.6,161,48.0,34.2,10.0,29.3,15,4.46,2,0.59,0.0,,,,0,0,7.8,4.2,482940,1000,2028,66,79,Good,2024-25,Monitor,Low (<€1M)
79,Vitinha Félix,21,Argentina,LW,ST,Right,182,65,Everton,Premier League,33,30,2482,13,6,0.471,0.218,6.79,4.4,0.246,0.16,74,31,0.419,772,81.0,165,43,1.59,28.3,1.02,31.3,1.14,10.1,11.9,36.1,47.1,91.2,3.31,56.7,197.5,7.16,93.7,22.5,1130,41.0,269.2,69.3,25.7,110,3.99,7,0.25,0.0,,,,1,0,48.0,67.1,5549528,1117,2029,76,89,Excellent,2024-25,Highly Recommended,Medium (€5-10M)
80,Reece Mamardashvili,18,Portugal,CB,CDM,Right,181,72,Everton,Premier League,10,9,796,0,0,0.0,0.0,0.38,0.34,0.043,0.039,5,1,0.2,362,87.1,53,5,0.57,29.8,3.36,18.7,2.12,12.2,21.2,23.1,62.1,7.4,0.84,67.4,34.3,3.88,15.7,6.0,459,52.0,183.3,52.0,28.4,14,1.58,1,0.11,0.0,,,,1,0,18.2,21.9,1065139,1000,2028,73,89,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
81,Mason James,18,Italy,CB,RW,Right,180,77,Everton,Premier League,12,11,968,0,0,0.0,0.0,0.13,0.55,0.012,0.051,7,2,0.286,559,91.9,43,6,0.56,38.0,3.53,26.0,2.41,21.0,48.2,40.4,56.8,15.3,1.42,67.9,36.6,3.4,11.4,4.1,634,59.0,268.5,76.8,28.6,17,1.58,2,0.19,0.0,,,,0,0,12.1,9.0,972918,1000,2028,76,93,World Class,2024-25,Must Sign,Low (<€1M)
82,Florian Garnacho,21,Portugal,GK,CM,Right,187,74,Everton,Premier League,22,20,1664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,462,83.3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,57.1,0.0,0.0,46.6,18.5,1.0,8.0,2.3,795,43.0,346.9,111.1,32.0,3,0.16,0,0.0,74.0,80.4,9.0,25.0,5,0,22.6,49.9,2368799,1000,2026,67,79,Good,2024-25,Monitor,Low-Medium (€1-5M)
83,Mason Šeško,22,England,CAM,RW,Right,171,62,Everton,Premier League,9,6,715,1,2,0.126,0.252,1.96,2.7,0.247,0.34,12,5,0.417,278,85.3,63,24,3.13,9.4,1.18,8.9,1.12,7.4,4.3,11.5,41.9,29.4,3.7,67.1,42.4,5.34,22.1,2.7,484,61.0,150.3,39.4,26.2,42,5.29,2,0.25,0.0,,,,1,0,18.0,17.9,1401211,1000,2027,81,93,World Class,2024-25,Highly Recommended,Low-Medium (€1-5M)
84,Kenan Kolo Muani,21,Greece,LB,RW,Left,172,74,Everton,Premier League,32,29,2423,0,3,0.0,0.111,1.32,2.3,0.049,0.085,20,5,0.25,1346,91.5,161,8,0.3,72.4,2.69,29.9,1.11,51.5,59.9,69.9,40.4,25.2,0.94,47.5,106.5,3.96,41.5,9.0,1534,57.0,580.7,173.6,29.9,36,1.34,3,0.11,0.0,,,,0,0,57.0,30.2,2014880,1000,2029,69,76,Good,2024-25,Monitor,Low-Medium (€1-5M)
85,Rayan Mamardashvili,21,Portugal,RW,,Right,170,68,Fulham,Premier League,31,29,2385,4,3,0.151,0.113,10.93,5.29,0.413,0.2,105,45,0.429,901,78.7,106,64,2.42,42.1,1.59,21.6,0.82,15.0,10.9,35.4,53.0,82.1,3.1,72.1,177.3,6.69,72.9,14.1,1219,46.0,657.7,252.2,38.3,124,4.68,2,0.08,0.0,,,,0,0,19.8,61.9,3419734,1000,2028,70,82,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
86,Castello Tel,21,Brazil,ST,GK,Right,181,74,Fulham,Premier League,23,21,1795,6,3,0.301,0.15,7.28,1.83,0.365,0.092,60,24,0.4,378,84.6,79,47,2.38,29.2,1.46,13.1,0.66,3.4,5.0,67.7,54.4,38.3,1.92,51.0,35.1,1.76,12.4,5.3,917,46.0,446.1,164.8,36.9,65,3.26,5,0.25,0.0,,,,5,0,35.0,48.9,3067740,1000,2029,80,92,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
87,Marcus Jota,18,Mexico,LB,,Left,172,67,Fulham,Premier League,8,6,617,0,0,0.0,0.0,0.32,0.48,0.046,0.07,4,1,0.25,383,90.4,47,4,0.58,17.1,2.49,18.2,2.66,5.2,14.3,13.8,38.9,4.9,0.71,63.2,17.4,2.53,5.8,2.5,438,64.0,109.4,40.1,36.6,8,1.17,0,0.0,0.0,,,,0,0,6.7,6.2,711691,1000,2028,73,91,World Class,2024-25,Must Sign,Low (<€1M)
88,Benjamin Cherki,18,France,LB,RW,Right,183,74,Fulham,Premier League,16,16,1210,0,1,0.0,0.074,0.46,1.25,0.034,0.093,6,1,0.167,631,91.3,67,6,0.45,30.0,2.23,22.4,1.66,12.6,28.6,41.6,46.0,13.7,1.02,70.5,39.8,2.96,18.0,4.1,1035,77.0,249.2,84.7,34.0,18,1.34,1,0.07,0.0,,,,2,0,33.3,20.0,2485224,1000,2027,60,76,Good,2024-25,Recommended,Low-Medium (€1-5M)
89,Jamal Gravenberch,22,Brazil,CB,,Right,189,76,Fulham,Premier League,3,0,283,0,0,0.0,0.0,0.08,0.29,0.027,0.091,1,0,0.0,150,91.0,12,0,0.0,7.0,2.24,3.9,1.23,6.0,13.7,8.4,53.6,4.2,1.34,53.6,5.5,1.75,3.1,0.5,260,83.0,72.4,27.8,38.4,2,0.64,2,0.64,0.0,,,,0,0,6.8,3.3,336827,1000,2027,59,72,Decent,2024-25,Low Priority,Low (<€1M)
90,Diogo Mbappé,18,Portugal,CM,,Left,174,66,Fulham,Premier League,9,6,713,1,0,0.126,0.0,1.07,1.02,0.135,0.128,12,4,0.333,427,86.3,39,7,0.94,15.9,2.01,17.2,2.17,3.3,4.9,11.2,36.1,5.1,0.64,68.5,28.1,3.55,14.3,4.0,467,59.0,184.0,67.6,36.8,14,1.77,0,0.0,0.0,,,,1,0,7.9,13.7,1552449,1000,2027,67,86,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
91,Lamine Fofana,17,Spain,LB,,Right,172,64,Fulham,Premier League,5,4,430,0,0,0.0,0.0,0.24,0.23,0.049,0.048,2,0,0.0,267,85.9,19,1,0.21,17.1,3.59,8.2,1.72,8.9,17.7,9.3,54.7,2.2,0.47,66.4,13.0,2.73,7.6,0.9,363,76.0,75.5,22.3,29.5,4,0.84,0,0.0,0.0,,,,0,0,3.9,10.7,248883,1000,2027,71,94,World Class,2024-25,Must Sign,Low (<€1M)
92,Harvey Barcola,19,Spain,GK,,Right,195,83,Fulham,Premier League,20,17,1528,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,305,83.4,33,0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,44.2,0.0,0.0,54.4,0.0,0.0,0.0,0.0,526,31.0,330.9,115.4,34.9,0,0.0,1,0.06,67.9,81.2,5.0,31.0,2,0,11.7,25.4,1517872,1000,2026,71,85,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
93,Randal Barella,17,Italy,RW,,Right,174,66,Fulham,Premier League,8,4,660,2,2,0.273,0.273,2.91,1.07,0.397,0.146,26,11,0.423,278,76.4,51,24,3.33,6.4,0.88,7.8,1.06,3.2,2.2,4.9,35.9,29.4,4.01,63.1,41.3,5.63,24.3,4.5,308,42.0,59.5,23.6,39.7,41,5.59,2,0.27,0.0,,,,1,0,15.2,10.2,708048,1000,2029,63,83,Very Good,2024-25,Highly Recommended,Low (<€1M)
94,Marcus Leão,19,France,CDM,RW,Right,174,75,Ipswich Town,Premier League,18,18,1387,1,1,0.065,0.065,1.24,2.52,0.08,0.164,28,8,0.286,1032,91.0,77,29,1.92,41.7,2.7,19.2,1.24,8.9,8.3,34.2,66.6,30.2,1.96,56.2,30.4,1.97,9.5,4.1,863,56.0,233.2,60.1,25.8,44,2.86,0,0.0,0.0,,,,1,0,18.9,31.5,2082111,1000,2029,68,87,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
95,Xavi Ferguson,17,Italy,CM,CAM,Right,186,72,Ipswich Town,Premier League,4,0,309,0,0,0.0,0.0,0.12,0.49,0.036,0.144,3,1,0.333,199,90.5,30,7,2.28,10.4,3.02,7.2,2.09,3.0,5.3,6.0,46.8,2.8,0.82,54.4,7.7,2.23,4.0,0.8,202,59.0,80.6,26.8,33.2,10,2.91,2,0.58,0.0,,,,0,0,3.0,7.6,126834,1000,2027,69,88,Excellent,2024-25,Highly Recommended,Low (<€1M)
96,Randal Alexander-Arnold,17,Netherlands,CB,,Right,186,68,Ipswich Town,Premier League,6,4,507,0,0,0.0,0.0,0.09,0.05,0.016,0.008,4,1,0.25,259,83.4,22,3,0.53,17.7,3.15,12.1,2.16,10.1,16.2,15.0,69.7,5.9,1.04,53.8,12.6,2.23,7.0,1.0,287,51.0,76.7,25.7,33.5,7,1.24,1,0.18,0.0,,,,1,0,12.0,5.0,293562,1000,2028,74,89,Excellent,2024-25,Must Sign,Low (<€1M)
97,Erling Musiala,21,Germany,CB,,Right,189,68,Ipswich Town,Premier League,12,10,917,0,0,0.0,0.0,0.09,0.91,0.009,0.089,7,2,0.286,417,88.9,61,3,0.29,34.9,3.42,14.8,1.45,15.7,27.5,31.2,49.9,12.2,1.2,61.4,16.9,1.66,5.3,2.7,662,65.0,186.5,70.4,37.7,10,0.98,0,0.0,0.0,,,,0,0,10.4,8.8,914598,1000,2026,57,71,Decent,2024-25,Low Priority,Low (<€1M)
98,Sandro Doué,18,Netherlands,CB,,Right,189,70,Ipswich Town,Premier League,15,11,1136,0,0,0.0,0.0,0.46,0.43,0.036,0.034,9,2,0.222,568,90.6,75,8,0.63,43.7,3.46,37.7,2.99,17.8,36.9,45.4,52.5,13.1,1.04,54.5,34.6,2.74,17.3,5.0,908,72.0,159.3,45.0,28.3,18,1.43,0,0.0,0.0,,,,0,0,26.8,35.8,1668172,1000,2026,77,90,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
99,Xavi Kvaratskhelia,20,Germany,ST,RB,Right,180,63,Ipswich Town,Premier League,12,8,924,6,1,0.584,0.097,4.93,0.64,0.48,0.063,39,17,0.436,308,85.8,30,12,1.21,4.2,0.41,4.6,0.45,1.5,1.8,40.7,59.5,21.7,2.11,67.6,31.8,3.1,12.6,3.9,462,45.0,237.7,76.0,32.0,25,2.44,4,0.39,0.0,,,,2,0,20.3,23.3,2293435,1000,2027,63,75,Good,2024-25,Recommended,Low-Medium (€1-5M)
100,João Simons,19,Serbia,RW,,Right,177,74,Ipswich Town,Premier League,12,9,906,3,2,0.298,0.199,4.08,1.56,0.405,0.155,22,11,0.5,402,78.7,50,20,2.06,16.7,1.66,8.9,0.89,6.9,4.9,8.7,41.6,22.5,2.23,66.1,42.7,4.24,16.3,4.7,493,49.0,240.1,78.9,32.8,35,3.48,4,0.4,0.0,,,,1,0,12.4,22.2,2501633,1000,2028,73,84,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
101,Diogo Diaby,19,Japan,CM,,Both,185,73,Ipswich Town,Premier League,4,4,360,0,0,0.0,0.0,0.57,0.61,0.142,0.151,4,1,0.25,212,85.5,44,5,1.34,10.6,2.66,6.1,1.52,5.1,4.8,3.7,57.7,3.0,0.75,73.6,6.9,1.71,2.9,0.5,284,71.0,62.7,19.0,30.3,7,1.75,2,0.5,0.0,,,,0,0,2.5,10.4,594999,1000,2028,70,90,World Class,2024-25,Highly Recommended,Low (<€1M)
102,Nuno Onana,19,Portugal,CB,CAM,Right,178,62,Ipswich Town,Premier League,13,12,983,0,0,0.0,0.0,0.46,0.23,0.042,0.021,3,0,0.0,808,83.4,54,4,0.37,30.9,2.82,25.7,2.36,15.2,26.7,21.1,60.3,14.8,1.35,46.2,29.2,2.68,15.4,4.0,873,80.0,102.3,40.0,39.1,14,1.28,0,0.0,0.0,,,,0,0,12.5,32.5,1574011,1000,2027,64,78,Good,2024-25,Monitor,Low-Medium (€1-5M)
103,Nicolo Šeško,20,Argentina,CDM,LW,Left,170,68,Ipswich Town,Premier League,9,7,720,0,1,0.0,0.125,0.25,0.67,0.032,0.084,11,4,0.364,368,89.4,72,7,1.0,14.0,1.75,10.3,1.28,6.8,13.0,18.7,51.7,14.0,1.75,45.6,17.5,2.19,9.5,2.3,520,65.0,144.0,43.6,30.3,15,1.88,2,0.25,0.0,,,,0,0,12.7,17.0,1347138,1000,2028,56,73,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
104,Moussa Doku,21,Sweden,RW,ST,Right,174,71,Ipswich Town,Premier League,13,11,1024,2,1,0.176,0.088,2.4,2.16,0.211,0.19,23,9,0.391,420,87.4,56,25,2.27,20.0,1.76,4.9,0.43,5.2,1.4,4.4,39.4,45.6,4.01,48.7,77.7,6.83,24.4,5.0,625,55.0,198.9,78.4,39.4,55,4.83,1,0.09,0.0,,,,0,0,24.9,16.5,1178683,1000,2026,66,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
105,Xavi Foden,18,France,CM,,Left,184,68,Ipswich Town,Premier League,11,7,826,0,0,0.0,0.0,1.02,0.69,0.111,0.075,7,2,0.286,541,87.1,73,16,1.79,14.2,1.54,22.8,2.48,3.2,17.9,15.9,42.9,17.8,1.94,57.0,17.5,1.9,8.5,1.4,614,67.0,99.9,25.7,25.8,25,2.72,0,0.0,0.0,,,,2,0,9.0,25.0,1208187,1000,2028,71,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
106,Harvey Fofana,22,Spain,CDM,RW,Right,170,61,Ipswich Town,Premier League,10,6,791,0,2,0.0,0.228,1.2,1.3,0.137,0.148,11,4,0.364,588,88.7,87,9,1.03,25.1,2.85,14.0,1.59,4.0,6.5,21.2,43.9,16.0,1.82,59.2,41.1,4.67,20.6,5.0,694,79.0,101.4,30.8,30.3,22,2.5,0,0.0,0.0,,,,1,0,9.9,11.4,1131405,1000,2028,75,81,Very Good,2024-25,Recommended,Low-Medium (€1-5M)
